	KeyBert	KeyBert_Freq	TextRank_NOUN	TextRank_NOUN_Freq	TextRank_PROPN	TextRank_PROPN_Freq	TextRank_VERB	TextRank_VERB_Freq	SingleRank_NOUN	SingleRank_NOUN_Freq	SingleRank_PROPN	SingleRank_PROPN_Freq	SingleRank_VERB	SingleRank_VERB_Freq	PositionRank_NOUN	PositionRank_NOUN_Freq	PositionRank_PROPN	PositionRank_PROPN_Freq	PositionRank_VERB	PositionRank_VERB_Freq	MultipartiteRank	MultipartiteRank_Freq	Yake_NOUN	Yake_NOUN_Freq	Yake_PROPN	Yake_PROPN_Freq	Yake_VERB	Yake_VERB_Freq	sCAKE_NOUN	sCAKE_NOUN_Freq	sCAKE_PROPN	sCAKE_PROPN_Freq	sCAKE_VERB	sCAKE_VERB_Freq	SGRank_NOUN	SGRank_NOUN_Freq	SGRank_PROPN	SGRank_PROPN_Freq	SGRank_VERB	SGRank_VERB_Freq
793	4th	2.0	wish	1.0					recommendation	1.0					certificate	1.0					modify update	2							data retention	1.0										
794	studio	2.0	certificate	1.0					wish	1.0					wish	1.0					supply	2							support section	1.0										
795	studios	2.0	support request	1.0					certificate	1.0					support request	1.0					website account	2							country website	1.0										
796	acknowledgment	2.0	system provider	1.0					support request	1.0					system provider	1.0					bdsg	2							data processing activity	1.0										
797	satisfaction	2.0	communication preference	1.0					system provider	1.0					communication preference	1.0					datum restrict	2							language website	1.0										
798	various	2.0	information information	1.0					communication preference	1.0					information information	1.0					processing operation execute	2							location information	1.0										
799	left	2.0	mail preference page	1.0					information information	1.0					mail preference page	1.0					use art	2							subscription feature	1.0										
800	prefer	2.0	unit	1.0					mail preference page	1.0					unit	1.0					datum constitute	2							website link	1.0										
801	musescore	2.0	beginning	1.0					unit	1.0					beginning	1.0					obtain removal	2							data protection right	1.0										
802	civil	2.0	party application	1.0					beginning	1.0					party application	1.0					contact headspace	2							email phone fax	1.0										
803	1798	2.0	data access	1.0					party application	1.0					data access	1.0					cookie policy	2							box	1.0										
804	passport	2.0	data retention	1.0					data access	1.0					data retention	1.0					company number	2							privacy preference	1.0										
805	emailalong	2.0	support section	1.0					data retention	1.0					support section	1.0					vat registration number	2							minor	1.0										
806	fast	2.0	country website	1.0					support section	1.0					country website	1.0					homa	2							measure	1.0										
807	payment	2.0	data processing activity	1.0					country website	1.0					data processing activity	1.0					contact homa games section	2							email sms push notification	1.0										
808	aggregate	2.0	language website	1.0					data processing activity	1.0					language website	1.0					following right	2							asset	1.0										
809	fide	2.0	location information	1.0					language website	1.0					location information	1.0					lodge complaint	2							seller	1.0										
810	bona	2.0	subscription feature	1.0					location information	1.0					subscription feature	1.0					range	2							buyer	1.0										
811	fix	2.0	website link	1.0					subscription feature	1.0					website link	1.0					fireproof	2							right property	1.0										
812	rooster	2.0	privacy statement	1.0					website link	1.0					privacy statement	1.0					telephone	2							duty	1.0										
813	austin	2.0	data protection right	1.0					privacy statement	1.0					data protection right	1.0					sega europe limited customer services	2							issue concern	1.0										
814	tx	2.0	email phone fax	1.0					data protection right	1.0					email phone fax	1.0					contact form	2							privacy policythis policy	1.0										
815	51st	2.0	box	1.0					email phone fax	1.0					box	1.0					address telephone number	2							delivery point	1.0										
816	productions	2.0	privacy preference	1.0					box	1.0					privacy preference	1.0					email address provide	2							parcel	1.0										
817	1901	2.0	measure	1.0					privacy preference	1.0					minor	1.0					mcdonald	2							pickup service update delivery schedule	1.0										
818	78723	2.0	minor	1.0					minor	1.0					measure	1.0					apply	2							vacancy owner driver franchise service	1.0										
819	separately	2.0	email sms push notification	1.0					measure	1.0					email sms push notification	1.0					non-eu national reside	2							cookie policy phishing data protection	1.0										
820	liability	2.0	right property	1.0					email sms push notification	1.0					asset	1.0					eu citizen	2							technology security career	1.0										
821	property	2.0	asset	1.0					asset	1.0					right property	1.0					spotify usa inc	2							sitemap fuel surcharge	1.0										
822	license	2.0	seller	1.0					right property	1.0					seller	1.0					privacy office	2							postcode	1.0										
823	automatically	2.0	duty	1.0					buyer	1.0					duty	1.0					adapt	1							award	1.0										
824	concerned	2.0	buyer	1.0					seller	1.0					buyer	1.0					position	1							moment	1.0										
825	stay	2.0	issue concern	1.0					duty	1.0					issue concern	1.0					email list	1							privacy safeguard	1.0										
826	internal	2.0	privacy policythis policy	1.0					issue concern	1.0					privacy policythis policy	1.0					agreement base	1							security guideline	1.0										
827	belarus	2.0	delivery point	1.0					privacy policythis policy	1.0					delivery point	1.0					contract accord	1							certification	1.0										
828	minsk	2.0	parcel	1.0					delivery point	1.0					parcel	1.0					automate tool	1							region	1.0										
829	carefully	2.0	pickup service update delivery schedule	1.0					parcel	1.0					pickup service update delivery schedule	1.0					limit data collection	1							download request	1.0										
830	assessment	2.0	vacancy owner driver franchise service	1.0					pickup service update delivery schedule	1.0					vacancy owner driver franchise service	1.0					govern	1							reply	1.0										
831	test	2.0	cookie policy phishing data protection	1.0					vacancy owner driver franchise service	1.0					cookie policy phishing data protection	1.0					interest marketing	1							conjunction	1.0										
832	evaluation	2.0	technology security career	1.0					cookie policy phishing data protection	1.0					technology security career	1.0					research	1							mobile app	1.0										
833	emailany	2.0	sitemap fuel surcharge	1.0					technology security career	1.0					postcode	1.0					request describe	1							-emailor assistance	1.0										
834	invoke	2.0	postcode	1.0					sitemap fuel surcharge	1.0					award	1.0					expiration	1							center	1.0										
835	topface	2.0	award	1.0					postcode	1.0					sitemap fuel surcharge	1.0					retention period	1							sharing preference	1.0										
836	measure	2.0	moment	1.0					award	1.0					moment	1.0					dedicate section	1							ease	1.0										
837	solve	2.0	privacy safeguard	1.0					moment	1.0					privacy safeguard	1.0					owner obtain disclosure regard	1							tax audit	1.0										
838	attention	2.0	security guideline	1.0					privacy safeguard	1.0					security guideline	1.0					data undergo processing	1							accounting obligation	1.0										
839	book	2.0	certification	1.0					security guideline	1.0					certification	1.0					bring	1							credit	1.0										
840	serve	2.0	download request	1.0					certification	1.0					download request	1.0					justification	1							fraud prevention	1.0										
841	safety	2.0	region	1.0					download request	1.0					region	1.0					datum protection officer	1							age limit	1.0										
842	means	2.0	reply	1.0					region	1.0					reply	1.0					jagex limited	1							control section	1.0										
843	irish	2.0	conjunction	1.0					reply	1.0					conjunction	1.0					datum protection issue	1							information cookie	1.0										
844	adherence	2.0	mobile app	1.0					conjunction	1.0					mobile app	1.0					impact	1							note deactivation	1.0										
845	principles	2.0	-emailor assistance	1.0					mobile app	1.0					-emailor assistance	1.0					data accuracy	1																		
846	variation	2.0	center	1.0					-emailor assistance	1.0					center	1.0					follow scenario	1																		
847	depend	2.0	sharing preference	1.0					center	1.0					sharing preference	1.0					deletion obligation	1																		
848	unsatisfied	2.0	ease	1.0					sharing preference	1.0					ease	1.0					gdpr apply	1																		
849	active	2.0	tax audit	1.0					ease	1.0					accounting obligation	1.0					user change	1																		
850	assist	2.0	accounting obligation	1.0					fraud prevention	1.0					tax audit	1.0					duration	1																		
851	perform	2.0	fraud prevention	1.0					tax audit	1.0					fraud prevention	1.0					termination	1																		
852	action	2.0	credit	1.0					accounting obligation	1.0					credit	1.0					exclude	1																		
853	camel	2.0	control section	1.0					credit	1.0					age limit	1.0					user behaviour	1																		
854	say	2.0	age limit	1.0					age limit	1.0					control section	1.0					addition accord	1																		
855	sas	2.0	information cookie	1.0					control section	1.0					information cookie	1.0					data transferability	1																		
856	portion	2.0	note deactivation	1.0					information cookie	1.0					note deactivation	1.0					obstruction provide	1																		
857	promptly	2.0							note deactivation	1.0											jaumos processing	1																		
858	hope	2.0																			app setting	1																		
859	2018	2.0																			-emailor send	1																		
860	network	2.0																			hold information	1																		
861	urlto	2.0																			child age	1																		
862	electronically	2.0																			manage review	1																		
863	informed	2.0																			delete content	1																		
864	flaregames	2.0																			cancel	1																		
865	transmission	2.0																			email request	1																		
866	exist	2.0																			apps profile page	1																		
867	supply	2.0																			lingodeer	1																		
868	centre	2.0																			contact lingodeer	1																		
869	50	2.0																			registration account	1																		
870	bdsg	2.0																			delete datum	1																		
871	35	2.0																			asus	1																		
872	execute	2.0																			designated countriemay	1																		
